Rupture Index,Magnitude,Average Rake (degrees),Area (m^2),Length (m)
20856,8.365779033389465,0.0,2.3215811975557808E10,386819.1513046959
20857,8.397924566630731,0.0,2.499939200999698E10,416536.5442961752
20858,8.427849222775167,0.0,2.678268639149062E10,446248.79112178215
20859,8.455839628643487,0.0,2.8565680404110733E10,475955.77460535493
20860,8.49471345314654,0.0,3.1240533413674828E10,505657.16444552754
20861,8.530385199777644,0.0,3.3914875474675663E10,535352.7405446398
20862,8.563341214749457,0.0,3.658864095089708E10,565041.8390088165
20863,8.593968481257981,0.0,3.926210487964311E10,594728.0217516486
20864,8.6225688254323,0.0,4.193474000574837E10,624402.6594830471
20865,8.649386266194133,0.0,4.460580949737263E10,654052.1376845057
20866,8.666374733377843,0.0,4.638525103269256E10,683691.996149966
20867,8.682726098145864,0.0,4.816497001058533E10,713338.3376772163
20868,8.698488031427761,0.0,4.9945141168224045E10,742995.9928700044
20869,8.713698563203236,0.0,5.1725392356707375E10,772656.6982227867
20870,7.252451174698788,0.0,1.7883593254879303E9,59611.98020697679
20871,7.428503392581487,0.0,2.6822990570934024E9,89409.97354157738
20872,7.553402347662976,0.0,3.5760722996028976E9,119202.41539094449
20873,7.650269095714937,0.0,4.469646186940083E9,148988.21576762022
20874,7.729398437534228,0.0,5.362935525058093E9,178764.52599571514
20875,7.7962939129796265,0.0,6.256019956514502E9,208534.00924467196
20876,7.854236163034483,0.0,7.148920043934458E9,238297.34077433866
20877,7.905342266645507,0.0,8.041676532563989E9,268055.8887207035
20878,7.951055547020941,0.0,8.934287654554808E9,297809.59313128324
20879,7.992405384706532,0.0,9.826747903997606E9,327558.2702084515
20880,8.030152088743291,0.0,1.0719056515062805E10,357301.8878160631
20881,8.064874007631328,0.0,1.1611237761071207E10,387041.2661823799
20882,8.097019967313951,0.0,1.2503296022614769E10,416776.53828342713
20883,8.126945372381503,0.0,1.3395223114775915E10,446507.44268146437
20884,8.154936667103843,0.0,1.4287007658198933E10,476233.59653063567
20885,8.206033343091704,0.0,1.6070819014641415E10,505954.42100578727
20886,8.251737959100577,0.0,1.7854293797368114E10,535669.7327807519
20887,8.293078919071167,0.0,1.963738626726439E10,565378.7236507697
20888,8.33082002752883,0.0,2.142026469054731E10,595084.111358879
20889,8.36553294325764,0.0,2.320266059915221E10,624780.8081233765
20890,8.397661360909733,0.0,2.4984245612653378E10,654460.7070611033
20891,8.412866923743174,0.0,2.587449131041594E10,684135.5700924471
20892,8.427559417352452,0.0,2.6764820202678417E10,713813.1996523131
20893,8.441772845193771,0.0,2.7655261787091274E10,743494.5848042553
20894,7.251293387900791,0.0,1.783598077721283E9,59453.262925923205
20895,7.427328452213242,0.0,2.675052164001094E9,89168.39370267044
20896,7.552214843965428,0.0,3.5663074892162933E9,118876.91244558693
20897,7.649060784855518,0.0,4.457227834553443E9,148574.26782391488
20898,7.8533934423887946,0.0,7.1350614569675665E9,118876.91244558693
20899,7.950239290976356,0.0,8.917511421619167E9,148574.26782391488
20900,8.02935925859359,0.0,1.069950607518948E10,178263.74444015525
20901,8.096253468160807,0.0,1.2481248024159391E10,207949.6530470894
20902,8.154201581374183,0.0,1.4262845932561382E10,237633.50933123587
20903,8.205313948741187,0.0,1.6044220244537584E10,267313.64322139724
20904,8.251031681010609,0.0,1.7825281542112724E10,296988.3629699012
20905,8.205597855971462,0.0,1.6054712121766268E10,178263.74444015525
20906,8.272492420374816,0.0,1.872824841270281E10,207949.6530470894
20907,8.33043972608155,0.0,2.140151565878398E10,237633.50933123587
20908,8.381550858642747,0.0,2.4074413769405933E10,267313.64322139724
20909,8.427267932935823,0.0,2.6746862527649666E10,296988.3629699012
20910,8.468620071363159,0.0,2.941880515347E10,326656.84552541166
20911,8.506367055202366,0.0,3.209017279079946E10,356318.1069328134
20912,8.54108867425456,0.0,3.476111617634779E10,385974.4540791168
20913,8.5732338538715,0.0,3.743164629878648E10,415626.66875514935
20914,8.603158067071082,0.0,4.01017361161278E10,445273.8635472921
20915,8.45552071740903,0.0,2.8544711722946487E10,237633.50933123587
20916,8.506631168749657,0.0,3.21096941911429E10,267313.64322139724
20917,8.55234800099457,0.0,3.567410221914082E10,296988.3629699012
20918,8.593700180481328,0.0,3.923785678962428E10,326656.84552541166
20919,8.631447647251107,0.0,4.28008886803368E10,356318.1069328134
20920,8.666169666786868,0.0,4.636335383878074E10,385974.4540791168
20921,8.69831504578486,0.0,4.9925251250551926E10,415626.66875514935
20922,8.728239343640986,0.0,5.348655053709034E10,445273.8635472921
20923,8.756228238124272,0.0,5.704709262797067E10,474914.0274950819
20924,8.782516310887384,0.0,6.060683677736037E10,504546.87876309897
20925,8.807297990439647,0.0,6.416575736689248E10,534172.2199378884
20926,8.830739506798022,0.0,6.772435337154222E10,563795.91432037
20927,8.852967815862431,0.0,7.128090432055255E10,593400.1709407653
20928,8.649393814045588,0.0,4.460658473476892E10,296988.3629699012
20929,8.69074577845587,0.0,4.906264791631758E10,326656.84552541166
20930,8.728493500818232,0.0,5.35178610530385E10,356318.1069328134
20931,8.76321587840507,0.0,5.7972384473026E10,385974.4540791168
20932,8.795361640816754,0.0,6.2426208976958336E10,415626.66875514935
20933,8.825286317895316,0.0,6.687929280691977E10,445273.8635472921
20934,8.853275725509956,0.0,7.133145961359401E10,474914.0274950819
20935,8.879564447919538,0.0,7.578266301821472E10,504546.87876309897
20936,8.904346795544024,0.0,8.023285336446402E10,534172.2199378884
20937,8.927788772630542,0.0,8.468261111058974E10,563795.91432037
20938,8.95001872097334,0.0,8.913006302842424E10,593400.1709407653
20939,8.971141947278714,0.0,9.357233422472668E10,622954.5480116992
20940,8.99127990640348,0.0,9.801339776432593E10,652503.530728578
20941,9.010533150397912,0.0,1.0245630991849045E11,682072.4290307598
20942,9.028977784145864,0.0,1.0690139300390633E11,711660.2183416857
20943,9.046673534293237,0.0,1.1134715736661827E11,741254.59209499
20944,9.053545979589451,0.0,1.1312317533047414E11,770843.725190371
20945,8.858674018958943,0.0,7.222364625424258E10,474914.0274950819
20946,8.889670814375704,0.0,7.7566865186359E10,504546.87876309897
20947,8.918595581401595,0.0,8.290887824578735E10,534172.2199378884
20948,8.945710961746705,0.0,8.825035267372E10,563795.91432037
20949,8.971220680625294,0.0,9.358929953133522E10,593400.1709407653
20950,8.995290676098172,0.0,9.89227586513663E10,622954.5480116992
20951,9.01436299624429,0.0,1.0336382219096555E11,652503.530728578
20952,9.032640306357536,0.0,1.0780673434513007E11,682072.4290307598
20953,9.050187777432821,0.0,1.1225181743054594E11,711660.2183416857
20954,9.067056234160782,0.0,1.1669758179325789E11,741254.59209499
20955,9.073615954654347,0.0,1.1847359975711375E11,770843.725190371
20956,7.251594659773103,0.0,1.784835797689497E9,59494.52865359123
20957,7.427630620204592,0.0,2.6769140280940785E9,89230.46959744024
20958,7.552512666485086,0.0,3.568753967751274E9,118958.4673287756
20959,7.649358422833373,0.0,4.460283587065724E9,148676.11868059015
20960,7.853685985411593,0.0,7.139869295937002E9,118958.4673287756
20961,7.950533061902868,0.0,8.923545563975222E9,148676.11868059015
20962,8.029655222985827,0.0,1.0706800101992222E10,178386.46695432992
20963,8.096549530077716,0.0,1.2489759498031807E10,208091.96859242587
20964,8.154495782127887,0.0,1.4272511186111343E10,237794.71438719338
20965,8.205605781977086,0.0,1.6055005128116245E10,267493.723459951
20966,8.251322264409586,0.0,1.783721231745739E10,297187.7171444844
20967,8.2058868384242,0.0,1.6065398601474258E10,178386.46695432992
20968,8.27278164036326,0.0,1.87407247254973E10,208091.96859242587
20969,8.3307276159932,0.0,2.1415707250273853E10,237794.71438719338
20970,8.38183708566646,0.0,2.4090285549853214E10,267493.723459951
20971,8.427553442889467,0.0,2.6764452008948555E10,297187.7171444844
20972,8.468905587272765,0.0,2.9438152182331955E10,326875.8385951342
20973,8.50665351152858,0.0,3.2111346155602993E10,356557.4641732713
20974,8.541375991808106,0.0,3.478412083060131E10,386234.65143846284
20975,8.573521559465114,0.0,3.7456451757666954E10,415907.4553519149
20976,8.603446037332303,0.0,4.0128335463371826E10,445575.5221481402
20977,8.455800675770687,0.0,2.8563118394468323E10,237794.71438719338
20978,8.506909885239008,0.0,3.21303078160385E10,267493.723459951
20979,8.552625870955485,0.0,3.5696934524576645E10,297187.7171444844
20980,8.593977755364996,0.0,3.926294330902525E10,326875.8385951342
20981,8.631725884529931,0.0,4.2828318528304695E10,356557.4641732713
20982,8.66644869693397,0.0,4.639315146484657E10,386234.65143846284
20983,8.698594696491973,0.0,4.9957409484073364E10,415907.4553519149
20984,8.728519603186413,0.0,5.3521077733201256E10,445575.5221481402
20985,8.756509422339336,0.0,5.708403980173482E10,475237.1173947876
20986,8.782798700973517,0.0,6.064625784998561E10,504891.77189754404
20987,8.807581697245276,0.0,6.420768797013458E10,534539.289933635
20988,8.831024017358045,0.0,6.7768734842421844E10,564183.859510549
20989,8.853255020785358,0.0,7.132805900704193E10,593806.8966858473
20990,8.763244659159364,0.0,5.797622644238339E10,475237.1173947876
20991,8.795391213953538,0.0,6.243046001812988E10,504891.77189754404
20992,8.825315019385894,0.0,6.6883712851457924E10,534539.289933635
20993,8.853306268639805,0.0,7.133647640555211E10,564183.859510549
20994,8.879590994913244,0.0,7.578729550995291E10,593806.8966858473
20995,8.904353669867298,0.0,8.023412335883763E10,623384.8603002388
20996,8.923180079506764,0.0,8.378871738088452E10,652954.6822399081
20997,8.941230391702986,0.0,8.734456265702336E10,682543.5909480843
20998,8.958567993862307,0.0,9.09020120268715E10,712153.2244298217
20999,8.975242168513747,0.0,9.445994517283562E10,741770.133125974
21000,8.979307380218739,0.0,9.53482892697197E10,771381.5977408839
21001,7.251884143203484,0.0,1.786025896164588E9,59534.19541694448
21002,7.427916703748034,0.0,2.6786779791079583E9,89289.26759845024
21003,7.552799933566149,0.0,3.571115328185729E9,119037.17893942936
21004,7.649648329323472,0.0,4.463261976909498E9,148775.4008721211
21005,7.853963651168471,0.0,7.144435629116128E9,119037.17893942936
21006,7.950813780976553,0.0,8.929315432344376E9,148775.4008721211
21007,8.029939247474385,0.0,1.0713804546058825E10,178506.86853139458
21008,8.096834779568226,0.0,1.2497965616008911E10,208233.34847579448
21009,8.154780337357872,0.0,1.4281865790385109E10,237955.66180076703
21010,8.205888875215347,0.0,1.6065473946605318E10,267673.11693182826
21011,8.251604808624574,0.0,1.7848820677028114E10,297386.03342381073
21012,8.206161419530426,0.0,1.60755591142038E10,178506.86853139458
21013,8.273057218040393,0.0,1.8752620271573845E10,208233.34847579448
21014,8.3310027115632,0.0,2.142927693457958E10,237955.66180076703
21015,8.382111213385835,0.0,2.4105496212790604E10,267673.11693182826
21016,8.427826792968897,0.0,2.67813031926562E10,297386.03342381073
21017,8.46917866694082,0.0,2.9456668415032745E10,327094.1884479555
21018,8.506927280523568,0.0,3.213159479453948E10,356796.883268038
21019,8.541650472251092,0.0,3.480611187499135E10,386494.78481733944
21020,8.573796660729599,0.0,3.748018586759888E10,416187.44020297454
21021,8.603721675389846,0.0,4.015381223084156E10,445875.1823302032
21022,8.640666193682318,0.0,4.371911309493876E10,475556.777662073
21023,8.67470633077858,0.0,4.728370704826972E10,505231.8382833835
21024,8.706264676531058,0.0,5.084753438990116E10,534900.5638124488
21025,8.735681141985541,0.0,5.441096104779519E10,564565.9892577133
21026,8.76322115540206,0.0,5.797308888514542E10,594215.7428900057
21027,8.789099796112062,0.0,6.153257790422242E10,623829.728480794
21028,8.807530215978737,0.0,6.4200077233653755E10,653431.6498302921
21029,8.825214636853378,0.0,6.686825516470814E10,683046.9475900073
21030,8.842213172603845,0.0,6.953741556979178E10,712679.9247053532
21031,8.8585729564532,0.0,7.220684138597276E10,742319.0704667163
21032,7.2521406411617395,0.0,1.787081050748663E9,59569.37194897044
21033,7.428181053548773,0.0,2.6803089561474295E9,89343.63846237003
21034,7.553068004135552,0.0,3.573320300930399E9,119110.68162153137
21035,7.649919866917452,0.0,4.466053455434877E9,148868.45574340117
21036,7.854222862045059,0.0,7.148701099500959E9,119110.68162153137
21037,7.951076737345113,0.0,8.934723592123447E9,148868.45574340117
21038,8.030204616775636,0.0,1.0720353067627014E10,178619.9545085307
21039,8.097100677620793,0.0,1.2505619883030426E10,208365.51678452507
21040,8.155046071828618,0.0,1.4290607208356976E10,238106.54621846342
21041,8.20615449191547,0.0,1.6075302687922249E10,267842.69080913457
21042,8.25186998154254,0.0,1.7859722207119247E10,297574.6616172091
21043,8.293221685343369,0.0,1.9643842762847572E10,327301.7303358147
21044,8.330970513722656,0.0,2.142768826223903E10,357023.87617846613
21045,8.365694027290866,0.0,2.32112682966782E10,386741.26916994544
21046,8.39784066249251,0.0,2.4994562678171837E10,416453.5159955524
21047,8.427766034271388,0.0,2.6777556690791954E10,446160.4994791252
21048,8.469115874098218,0.0,2.9452409700356052E10,475861.8893192978
21049,8.506861816646275,0.0,3.2126751761356884E10,505557.46541841
21050,8.541580659433063,0.0,3.480051723757829E10,535246.5638825868
21051,8.57372475906894,0.0,3.747398116632433E10,564932.7466254189
21052,8.603643838871598,0.0,4.014661629242959E10,594607.3843568173
21053,8.631618051430362,0.0,4.2817685784053856E10,624256.8625582759
21054,8.649301725977,0.0,4.459712731937378E10,653896.7210237363
21055,8.666296034722205,0.0,4.637684629726655E10,683543.0625509865
21056,8.68265438560514,0.0,4.8157017454905266E10,713200.7177437746
21057,8.698419571118995,0.0,4.9937268643388596E10,742861.4230965569
21058,7.252372083402442,0.0,1.7880336687238793E9,59601.12564810313
21059,7.428423701391195,0.0,2.6818069112333746E9,89393.56749747024
21060,7.553318360605759,0.0,3.5753807985705595E9,119179.36787414597
21061,7.6501742472548315,0.0,4.46867013668857E9,148955.6781022409
21062,7.729302792345559,0.0,5.361754568144979E9,178725.16135119772
21063,7.796199123205081,0.0,6.254654655564935E9,208488.49288086442
21064,7.854144488310739,0.0,7.147411144194466E9,238247.04082722924
21065,7.905252918129009,0.0,8.040022266185285E9,268000.745237809
21066,7.950967790700101,0.0,8.932482515628084E9,297749.4223149773
21067,7.992318896147637,0.0,9.824791126693283E9,327493.0399225889
21068,8.03006763928391,0.0,1.0716972372701685E10,357232.4182889057
21069,8.064791446833638,0.0,1.1609030634245247E10,386967.6903899529
21070,8.096938740493371,0.0,1.2500957726406393E10,416698.5947879902
21071,8.126864932074609,0.0,1.339274226982941E10,446424.7486371615
21072,8.181168521293152,0.0,1.5176553626271893E10,476145.5731123131
21073,8.229421882318878,0.0,1.6960028408998592E10,505860.88488727773
21074,8.272837164818036,0.0,1.8743120878894867E10,535569.8757572955
21075,8.312299524770904,0.0,2.052599930217779E10,565275.2634654049
21076,8.348463504594772,0.0,2.230839521078269E10,594971.9602299023
21077,8.381831581294048,0.0,2.4089980224283855E10,624651.8591676292
21078,8.397591482155386,0.0,2.4980225922046417E10,654326.722198973
21079,8.412800846049882,0.0,2.5870554814308895E10,684004.351758839
21080,8.427497366730012,0.0,2.6760996398721752E10,713685.7369107811
21081,8.441712614003972,0.0,2.7651426611333923E10,743366.7463206225
21082,7.251166536179131,0.0,1.7830771876159723E9,59435.899440013614
21083,7.42721160132068,0.0,2.674332512831172E9,89144.41818293011
21084,7.552086395234049,0.0,3.5652528581683216E9,118841.77356125806
21085,7.648934997243688,0.0,4.455937043388924E9,148531.2501774984
21086,7.853265543788531,0.0,7.132960506891657E9,118841.77356125806
21087,7.950114780002453,0.0,8.91495516046197E9,148531.2501774984
21088,8.029245227429165,0.0,1.069669710943188E10,178217.15878443257
21089,8.096150704025025,0.0,1.2478295017833872E10,207901.01506857903
21090,8.15410484519869,0.0,1.4259669329810076E10,237581.14895874044
21091,8.205219479542615,0.0,1.6040730627385212E10,267255.8687072444
21092,8.250937797705223,0.0,1.7821428586557335E10,296924.3512627549
21093,8.205485319012912,0.0,1.6050552464011736E10,178217.15878443257
21094,8.27238970994644,0.0,1.8723819710092907E10,207901.01506857903
21095,8.330342354198383,0.0,2.1396717820714863E10,237581.14895874044
21096,8.381456190846098,0.0,2.406916657895859E10,267255.8687072444
21097,8.42717450506666,0.0,2.674110920477893E10,296924.3512627549
21098,8.46852663985625,0.0,2.941247684210839E10,326585.61267015664
21099,8.506275659426304,0.0,3.2083420227656723E10,356241.95981646003
21100,8.540999137539343,0.0,3.475395035009541E10,385894.1744924926
21101,8.573145596121801,0.0,3.742404016743674E10,415541.3692846353
21102,8.603069302211534,0.0,4.0093540605195435E10,445181.5332324251
21103,8.45542387217298,0.0,2.8538347114772415E10,237581.14895874044
21104,8.506537305733469,0.0,3.2102755142770344E10,267255.8687072444
21105,8.552255560526937,0.0,3.566650971325381E10,296924.3512627549
21106,8.593608136260988,0.0,3.922954160396632E10,326585.61267015664
21107,8.631357514450764,0.0,4.2792006762410255E10,356241.95981646003
